URL,Nome,Website,Descrição,Qtde. Colaboradores,Avaliação,Pior Avaliação,Melhor Avaliação,Qtde. Avaliações,Qtde. Resenhas,Indústria,Equilíbrio trabalho/vida pessoal,Reconhecimento e recompensa,Salário,Qualidade de gestão,Oportunidades de carreira,Dificuldade das entrevistas,Taxa de recomendação,Faixa salarial,Nº de horas trabalhadas em média,Taxa de feedback das entrevistas,Investimento de tempo em entrevistas,Modo de Trabalho,Faixa salarial (min),Faixa salarial (max),Média salarial,Nº de minutos trabalhados
https://pt.teamlyzer.com/companies/niup-technologies,Niup Technologies,http://www.niup.com,"A NIUP Technologies é uma empresa de Braga, com uma equipa jovem e dinâmica dedicada ao desenvolvimento de sistemas de informação, onde investigar e inovar é parte vital do projeto.",11-50,2.5,1.0,5.0,5.0,1.0,Tecnologia da Informação,64,21,21,21,21,0,0.0,800 - 1000,08:30,,,Escritório,800,1000,900.0,510
https://pt.teamlyzer.com/companies/take-the-wind,Take The Wind,http://www.takethewind.com,"A Take The Wind é uma empresa especializada no desenvolvimento de ferramentas tecnológicas de apoio à prestação de cuidados de saúde. A constante inovação e evolução da tecnologia tem permitido à Take The Wind desenvolver aplicações cada vez mais realistas, funcionais e com elevado rigor científico.",11-50,2.5,1.0,5.0,5.0,2.0,Ciência & Investigação,42,42,21,21,21,22,0.0,750 - 950,08:00,,30,Full remote,750,950,850.0,480
https://pt.teamlyzer.com/companies/singularity-digital-entreprise-sde,Singularity Digital Entreprise - SDE,https://www.singularityde.com/,"A Singularity Digital Enterprise extrai valor de negócio a partir de dados, através de algoritmos complexos e apresenta-o com belas visualizações. Desenvolvemos e entregamos soluções big data projects & products, services and Smart Sourcing em Portugal e no estrangeiro, em áreas especializadas: Data Analytics, Business Intelligence, IA, Machine Learning e Data Visualization.",51-200,2.5,1.0,5.0,8.0,4.0,Consultoria & Outsourcing IT,50,35,42,42,28,22,33.0,1475 - 1675,08:40,100,150,Full remote,1475,1675,1575.0,520
https://pt.teamlyzer.com/companies/ablewise-consulting,Ablewise - Consulting,http://www.ablewise.pt,"A Ablewise Consulting é uma empresa de consultoria tecnológica que surge para responder às necessidades de um mundo empresarial cada vez mais dinâmico. Especialistas no desenvolvimento de soluções diferenciadoras e evolutivas com capacidade de resposta a problemas complexos, o que é cada vez mais uma necessidade e uma obrigação.
",51-200,2.7,1.0,5.0,4.0,1.0,Consultoria & Outsourcing IT,85,42,42,64,42,0,100.0,800 - 1000,08:00,,,Híbrido,800,1000,900.0,480
https://pt.teamlyzer.com/companies/swogo,Swogo,https://swogo.com/,"O Swogo é a primeira tecnologia de empacotamento automatizado do mundo. Tem parceria com os reatalhitas de maior sucesso em mais de 25 países, como El Corte Inglés, Leroy Merlin e Media Markt, para ajudá-los a gerar milhões em vendas.",11-50,2.6,1.0,5.0,3.0,1.0,Indústria & Serviços,21,21,42,42,42,0,0.0,800 - 1000,08:00,,,Remote first,800,1000,900.0,480
https://pt.teamlyzer.com/companies/swiss-post,Swiss Post,http://www.swisspost.ch,"Swiss Post são um serviço postal. Uma empresa pública propriedade da Confederação Suíça, é o segundo maior empregador do país, com cerca de 54.000 empregados. O grupo está sediado em Berna e tem sucursais em 25 países.",+10000,2.7,1.0,5.0,17.0,6.0,Indústria & Serviços,85,64,85,42,64,36,100.0,4000 - 4200,08:00,40,138,Híbrido,4000,4200,4100.0,480
https://pt.teamlyzer.com/companies/dev2grow-lda,Dev2Grow,https://dev2grow.com/,"Desenvolvemos aplicações móveis e web com um custo total reduzido, sempre com o cuidado de apresentar a melhor interface para o utilizador, pois seguimos as melhores práticas de gestão de projeto.",11-50,2.5,1.0,5.0,5.0,4.0,Tecnologia da Informação,64,53,37,26,32,0,50.0,800 - 1000,07:30,,,Remote first,800,1000,900.0,450
https://pt.teamlyzer.com/companies/b10sec,B10SEC ,https://b10sec.com/,"Somos uma empresa especializada em serviços de cibersegurança e proteção de dados, sediada em Sintra, Portugal e com filial em São Paulo, Brasil. Atuando em diversos segmentos e tamanhos de empresas, em diferentes países. A B10SEC tem como propósito transformar a forma como as organizações se relacionam com os temas de cibersegurança e proteção de dados.",1-10,2.6,1.0,5.0,6.0,4.0,Tecnologia da Informação,50,42,42,42,42,45,33.0,750 - 950,08:20,100,10,Full remote,750,950,850.0,500
https://pt.teamlyzer.com/companies/innux,Innux,http://www.innux.com,Empresa especializada em software de controlo de assiduidade. Desenvolve software para sistemas de relógios de ponto e controlo de acessos biométricos e por cartão RFID.,11-50,2.6,1.0,5.0,4.0,2.0,Software House & Internet,53,53,53,32,42,0,50.0,1600 - 1800,07:45,,,Remote first,1600,1800,1700.0,465
https://pt.teamlyzer.com/companies/exads,Exads,https://www.exads.com,"A EXADS é uma jovem empresa internacional especializada em ad tech. Em actividade desde 2013, a EXADS é uma empresa autossuficiente, bem financiada e privada com sede em Dublin e um escritório satélite no Porto, Portugal.",11-50,2.7,1.0,5.0,10.0,5.0,Tecnologia da Informação,85,53,53,53,42,45,100.0,2500 - 2700,08:00,33,113,Escolha do trabalhador,2500,2700,2600.0,480
https://pt.teamlyzer.com/companies/poatek,Poatek,https://poatek.com,"A Poatek é uma empresa em crescimento de IT Consulting, focada na construção de aplicações críticas para clientes internacionais. Estamos sempre procurando conhecer pessoas que amam TI, assim como nós! Nascida de uma ideia inovadora, a empresa proporciona um ambiente descontraído e uma chance para você crescer a carreira técnica.",51-200,2.5,1.0,5.0,2.0,2.0,Consultoria & Outsourcing IT,53,32,42,32,32,0,50.0,2450 - 2650,07:45,,,Híbrido,2450,2650,2550.0,465
https://pt.teamlyzer.com/companies/vasco-consult,Vasco Consult,https://www.vasco-consult.com/,"Somos um grupo de quase 50 profissionais entusiastas com formação em negócios e consultoria que não só prestam aconselhamento mas também sabem agir. Ajudamos os nossos clientes com os seus desafios em gestão de portfólios de projetos, melhoria de negócios, adesão à gestãoe ou criação da área de dados e/ou transformação. 

",11-50,3.3,1.0,5.0,13.0,9.0,Consultoria & Outsourcing IT,85,75,53,75,71,52,100.0,2200 - 2400,07:30,100,106,Full remote,2200,2400,2300.0,450
https://pt.teamlyzer.com/companies/pointfull,Pointfull,http://www.pointfull.pt,"A Pointfull é uma agência de publicidade direcionada para eventos, webdesign, design, marketing digital.",1-10,2.2,1.0,5.0,3.0,2.0,"Publicidade, Multimédia & Videojogos",32,21,21,21,21,0,0.0,650 - 850,08:30,,,Escritório,650,850,750.0,510
https://pt.teamlyzer.com/companies/slim-business-solutions,Slim Business Solutions,http://slimbs.com,"A Slim Business Solutions tem como principal objetivo oferecer ao mercado as melhores soluções ao nível de software para a gestão. Implementamos soluções de ERP, CRM, Colaboração e Business Intelligence numa lógica multi-canal (web, mobile) e suportadas em modelos on-premise, hosted e cloud.",1-10,3.0,1.0,5.0,3.0,2.0,Tecnologia da Informação,85,42,53,85,53,0,100.0,,07:45,,,Híbrido,,,,465
https://pt.teamlyzer.com/companies/luxclusif,Luxclusif,https://www.luxclusif.com/,"A Luxclusif é uma plataforma B2B baseada em tecnologia e dados que permite tanto a venda como aquisição de bens de luxo em segunda mão de/para leilões, retalhistas, plataformas de e-commerce e lojas em todo o mundo. A nossa cultura de experimentação contínua e inovação permite-nos criar e oferecer soluções chave na mão bem-sucedidas aos nossos parceiros globais.
",51-200,2.9,1.0,5.0,7.0,6.0,Software House & Internet,85,57,64,50,50,45,66.0,2100 - 2300,07:30,,160,Híbrido,2100,2300,2200.0,450
https://pt.teamlyzer.com/companies/bloq-it,Bloq.it,https://bloq.it/,"A Bloq.it é a empresa smart locker que mais cresce no mundo. Smart Lockers para e-commerce, retalho, espaços de trabalho & mais. Smart Lockers tornou-se simples. ",11-50,2.9,1.0,5.0,11.0,6.0,Tecnologia da Informação,85,64,64,42,85,45,100.0,1600 - 1800,08:00,80,129,Híbrido,1600,1800,1700.0,480
https://pt.teamlyzer.com/companies/betacode,Betacode,https://www.betacode.tech/,"A Betacode, fundada em 2016 com sede em Almada, desenvolve produtos digitais para empreendedores e empresas que se querem diferenciar da concorrência. Recorrendo à partilha de ideias e desafios que os clientes apresentam, a Betacode oferece soluções através de produtos digitais web e de tecnologia mobile.",1-10,3.0,1.0,5.0,3.0,2.0,Software House & Internet,85,75,53,64,64,0,100.0,1400 - 1600,06:30,,,Full remote,1400,1600,1500.0,390
https://pt.teamlyzer.com/companies/waeg,Waeg,https://www.waeg.com,"A Waeg é um dos principais parceiros de consultoria Platinum da Salesforce, com vários escritórios em toda a Europa: Bélgica, Dinamarca, Irlanda, Holanda, Polônia e Portugal.",51-200,2.6,1.0,5.0,3.0,3.0,Consultoria & Outsourcing IT,42,50,64,35,35,0,33.0,2966 - 3166,08:00,,,Full remote,2966,3166,3066.0,480
https://pt.teamlyzer.com/companies/ferring-pharmaceuticals,Ferring Pharmaceuticals,http://www.ferring.com,"A Ferring Pharmaceuticals é um grupo biofarmacêutico especializado e orientado para a investigação, empenhado em ajudar as pessoas em todo o mundo a construir famílias e a viver uma vida melhor.",5001-10000,2.7,1.0,5.0,6.0,2.0,Indústria & Serviços,64,64,85,42,42,45,100.0,3800 - 4000,08:00,100,300,Híbrido,3800,4000,3900.0,480
https://pt.teamlyzer.com/companies/iss-tech-portugal,ISS Tech Portugal,https://www.issworld.com/,"A ISS Tech Portugal é um hub de desenvolvimento de software, que iniciou a sua atividade em setembro de 2022, propriedade da ISS World Services com o objetivo de melhorar e centralizar o desenvolvimento do software Facility Management Services propriedade da ISS A/S.",11-50,3.3,1.0,5.0,20.0,11.0,Software House & Internet,77,61,69,50,69,52,87.0,2214 - 2414,07:45,100,180,Híbrido,2214,2414,2314.0,465
https://pt.teamlyzer.com/companies/bizay,Bizay,https://bizay.com/,"A BIZAY é uma empresa de serviços e produtos de marketing cuja missão é impulsionar as pequenas e médias empresas (PMEs) a terem sucesso nas suas formas de comunicar, alterando a forma como desenvolvem e implementam a sua estratégia de marketing.",201-500,2.6,1.0,5.0,7.0,4.0,"Publicidade, Multimédia & Videojogos",85,42,42,42,21,37,100.0,1600 - 1800,09:00,,103,Full remote,1600,1800,1700.0,540
https://pt.teamlyzer.com/companies/carlsberg-group,Carlsberg Group,http://www.carlsberggroup.com/,"A Carlsberg Group ou Carlsberg é um conglomerado de cervejarias multinacional da Dinamarca. É reconhecido mundialmente pelas marcas Carlsberg, Tuborg, Kronenbourg 1664, Grimbergen e Somersby.",+10000,2.7,1.0,5.0,2.0,2.0,Indústria & Serviços,53,53,42,53,53,0,100.0,,08:00,,,Híbrido,,,,480
https://pt.teamlyzer.com/companies/rigor-consultoria-e-gestao-s-a,"Rigor - Consultoria e Gestão, S.A.",http://www.rigorcg.pt,"Foi constituída em 1988, tendo desenvolvido as seguintes actividades: recursos humanos, consultoria financeira e assessoria fiscal, consultoria na área de qualidade e ambiente e consultoria informática.

Actualmente a empresa presta serviços nas seguintes áreas: sistemas de informação, documentação automobilística, logística (importação / exportação) e consultoria em gestão.",51-200,2.7,1.0,5.0,2.0,2.0,Consultoria & Outsourcing IT,21,64,42,64,64,22,100.0,1900 - 2100,08:00,100,40,Híbrido,1900,2100,2000.0,480
https://pt.teamlyzer.com/companies/codewin,CodeWin,https://www.codewin.pt/,"Criamos, implementamos e apoiamos soluções que dão vida a ideias inovadoras. Com competências complementares, temos a capacidade única de implementar soluções baseadas em ecossistemas ERP ou CRM, bem como de criar soluções web e mobile personalizadas, que explorem o potencial dos Dados gerados pelo negócio, sempre baseadas em tecnologia de ponta e focadas em fornecer experiências intuitivas.",51-200,3.3,1.0,5.0,14.0,10.0,Consultoria & Outsourcing IT,83,66,54,73,64,22,100.0,1816 - 2016,08:00,,120,Depende do projeto / equipa,1816,2016,1916.0,480
https://pt.teamlyzer.com/companies/hydradev,HydraDev,http://hydradev.io,"Hydradev é uma empresa de consultoria em TI especializada em Tailored Software Development Solutions. Somos especialistas em Javascript e Python, mas desenvolvemos de acordo com a necessidade, o que significa que, independentemente da tech stack, desenvolveremos o produto à medida.",11-50,2.9,1.0,5.0,3.0,3.0,Consultoria & Outsourcing IT,85,85,85,64,64,33,100.0,1900 - 2100,08:00,50,90,Full remote,1900,2100,2000.0,480
https://pt.teamlyzer.com/companies/isqe,ISQe,https://www.isqe.com," O ISQe, empresa do grupo ISQ, é uma empresa de desenvolvimento e implementação de soluções de gestão do talento e soluções de Software as a Service",11-50,2.5,1.0,5.0,3.0,2.0,Tecnologia da Informação,42,32,32,32,32,0,50.0,1060 - 1260,08:00,,,Híbrido,1060,1260,1160.0,480
https://pt.teamlyzer.com/companies/satcom-internacional-ag,Satcom Internacional AG,https://www.satcom-int.com/,"A Satcom International AG foi fundada em 2005 como uma sociedade anónima. As principais actividades foram no campo dos Sistemas de Gestão de Frotas Telemáticas. Ao longo dos anos, a empresa tem evoluído constantemente e adaptou-se ao mercado. Desenvolvem as próprias aplicações nas áreas de IOT e IA; e querem quebrar novas bases nas áreas de Gestão de Recursos e Automação.
",11-50,2.3,1.0,5.0,3.0,2.0,Tecnologia da Informação,42,21,42,21,32,0,0.0,700 - 900,08:00,,,Escritório,700,900,800.0,480
https://pt.teamlyzer.com/companies/asugo,asUgo,https://www.asugoconsulting.com/,"A asUgo é um parceiro gold de consultoria de Salesforce. 
Com escritórios na Bélgica e em Portugal, a nossa equipa oferece o conjunto completo de serviços para articular as suas ambições: orientação empresarial, e implementação de projetos. ",51-200,3.1,1.0,5.0,3.0,2.0,Consultoria & Outsourcing IT,85,75,75,85,85,0,100.0,,08:00,,,Híbrido,,,,480
https://pt.teamlyzer.com/companies/ikea,IKEA,https://www.ikea.com/pt/pt/,"A visão da IKEA é criar uma vida quotidiana melhor para o máximo de pessoas possível. A sua ideia de negócio é oferecer mobiliário doméstico bem concebido, funcional e acessível, de alta qualidade, produzido para as pessoas e para o ambiente.",+10000,2.3,1.0,5.0,2.0,2.0,Indústria & Serviços,21,32,21,21,32,0,50.0,,08:15,,,Híbrido,,,,495
https://pt.teamlyzer.com/companies/codsec-io,CodSec.io,https://www.codsec.io/,"Uma start-up Luso-Israelita que trabalha na área de Cibersegurança, na área de AppSec e de SecOps. 
Ajudamos empresas a criar produtos de software mais seguros oferecendo Secure Software Development Life Cycle (S-SDLC) como serviço, ou automatizar a resposta a incidentes de segurança. 
",11-50,3.0,1.0,5.0,6.0,4.0,Tecnologia da Informação,53,85,64,75,75,45,100.0,1600 - 1800,08:00,100,310,Híbrido,1600,1800,1700.0,480
https://pt.teamlyzer.com/companies/fiducial-informatica,Fiducial Informatica,https://www.fiducial.fr/Solutions-informatiques/,Empresa de TI portuguesa filial da Fiducial França. A Fiducial combina serviços globais e presença local para atender empresas e indivíduos em crescimento.,11-50,2.3,1.0,5.0,10.0,5.0,Tecnologia da Informação,37,26,42,21,21,45,0.0,2000 - 2200,08:00,100,240,Híbrido,2000,2200,2100.0,480
https://pt.teamlyzer.com/companies/kaluza,Kaluza,http://www.kaluza.com,"A Kaluza é a plataforma inteligente líder de energia que impulsiona o futuro da energia. Desde a revolução do faturamento ao carregamento inteligente de veículos elétricos, estamos a ajudar a criar um mundo onde a descarbonização é fácil.

Pode saber mais sobre Kaluza e os nossos valores em:https://careers.kaluza.com/our-values",201-500,2.7,1.0,5.0,4.0,2.0,Software House & Internet,64,42,64,64,64,45,100.0,3400 - 3600,07:30,100,80,Remote first,3400,3600,3500.0,450
https://pt.teamlyzer.com/companies/steezy-solutions,Steezy Solutions,https://steezy.eu/,"A Steezy Solutions é uma empresa e especializada em exclusivo em Salesforce, remote first e com sede em Coimbra. A nossa missão é simplificar a implementação de Salesforce no negócio dos nossos clientes. Promovemos um ambiente familiar e acolhedor. A nossa equipa é o nosso maior ativo: curiosa, dinâmica, com consultores experientes, eficazes e em constante evolução.",1-10,3.0,1.0,5.0,4.0,3.0,Consultoria & Outsourcing IT,75,85,64,64,75,67,100.0,,07:30,100,180,Depende do projeto / equipa,,,,450
https://pt.teamlyzer.com/companies/mk-is-consultoria-informatica-lda,"mk-IS, Consultoria Informática Lda",https://www.mk-is.pt/,"A mk-IS dedica-se ao desenvolvimento de soluções de gestão e plataformas web ajustadas às necessidades dos seus clientes. Como produto principal destaca-se a aplicação Atena Software, solução de gestão comercial ajustada para as pequenas e médias empresas. Recentemente passou também a dedicar-se ao desenvolvimento de aplicações mobile.",11-50,2.9,1.0,5.0,3.0,2.0,Tecnologia da Informação,64,85,64,85,85,45,100.0,1100 - 1300,08:30,,60,Depende do projeto / equipa,1100,1300,1200.0,510
